ID,VL_FATU,VL_SLDO,DT_ABRT,DS_CNAE,DT_REFE,IDADE_EMPRESA,VL_PAGAMENTOS,QT_PAGAMENTOS,VL_RECEBIMENTOS,QT_RECEBIMENTOS,CLUSTER,MOMENTO_VIDA,CENTRALIDADE,NIVEL_DEPENDENCIA,SCORE_RISCO,PROJECAO_RECEBIMENTO
CNPJ_00138,28011124,-1839677,2020-03-22,Serviços de tecnologia da informação,2025-01-31,4.862422997946612,0.0,0.0,591.0,4.0,1,Pequeno Porte,0.00022224691632403602,0.7698815566835872,96,168.89999999999998
CNPJ_00139,23128916,-1949656,2006-07-10,Comércio varejista de alimentos,2025-01-31,18.562628336755647,0.0,0.0,1056.0,1.0,0,Consolidada,0.00011112345816201801,1.0,89,1056.0
CNPJ_00140,1063710,1323,2018-01-09,Hotéis e pousadas,2025-01-31,7.060917180013689,556.0,5.0,0.0,0.0,1,Pequeno Porte,0.000333370374486054,0.7248201438848921,56,0.0
CNPJ_00141,1988174,-36989,2021-10-14,Fabricação de produtos químicos,2025-01-31,3.299110198494182,29134.0,9.0,0.0,0.0,1,Pequeno Porte,0.000333370374486054,0.49625866684972886,68,0.0
CNPJ_00142,915301,62046,2016-04-05,Hotéis e pousadas,2025-01-31,8.824093086926762,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,25,0.0
CNPJ_00143,19152162,245608,2005-12-09,Construção de edifícios,2025-01-31,19.145790554414784,8768.0,3.0,0.0,0.0,0,Consolidada,0.00011112345816201801,1.0,49,0.0
CNPJ_00144,2733257,10910,2014-08-26,Fabricação de papel,2025-01-31,10.433949349760438,10160.0,10.0,4528.0,5.0,1,Pequeno Porte,0.0007778642071341261,0.5139134275618374,55,2270.5999999999995
CNPJ_00145,86396,-7465,2023-10-31,Fabricação de produtos químicos,2025-01-31,1.2539356605065024,39.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,99,0.0
CNPJ_00146,1627349,64938,2016-10-15,Administração pública,2025-01-31,8.295687885010267,0.0,0.0,45.0,2.0,1,Pequeno Porte,0.00022224691632403602,0.6444444444444445,56,8.827586206896552
CNPJ_00147,658309,53598,2020-07-01,Comércio varejista de alimentos,2025-01-31,4.58590006844627,0.0,0.0,571.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,58,571.0
CNPJ_00148,833962,117025,2021-04-30,Comércio atacadista de alimentos,2025-01-31,3.756331279945243,3481.0,7.0,493.0,3.0,1,Pequeno Porte,0.00044449383264807203,1.0,58,164.4
CNPJ_00149,74389,1160,2019-09-01,Produção cinematográfica,2025-01-31,5.418206707734429,1756.0,6.0,0.0,0.0,1,Pequeno Porte,0.00022224691632403602,0.6059225512528473,57,0.0
CNPJ_00150,182886,3163,2020-04-16,Televisão por assinatura,2025-01-31,4.7939767282683095,137.0,3.0,34.0,1.0,1,Pequeno Porte,0.00022224691632403602,1.0,58,34.0
CNPJ_00151,286444,6846,2020-04-28,Serviços de tecnologia da informação,2025-01-31,4.761122518822724,221.0,6.0,47.0,1.0,1,Pequeno Porte,0.000333370374486054,1.0,58,47.0
CNPJ_00152,77111,2834,2022-02-04,Comércio atacadista de bebidas,2025-01-31,2.9897330595482545,946.0,3.0,450.0,4.0,1,Pequeno Porte,0.00055561729081009,1.0,58,123.59701492537313
CNPJ_00153,2133202,-156592,2017-06-20,Cultivo de trigo,2025-01-31,7.616700889801506,18061054.0,221.0,230227.0,5.0,3,Em Crescimento,0.008445382820313369,0.5088673352821346,96,41944.299999999996
CNPJ_00154,283402,-27416,2021-12-21,Cultivo de trigo,2025-01-31,3.1129363449691994,0.0,0.0,31.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,99,31.0
CNPJ_00155,64974193,3136021,1999-04-30,Fabricação de caminhões e ônibus,2025-01-31,25.75770020533881,23401.0,9.0,0.0,0.0,0,Consolidada,0.000333370374486054,0.5547198837656511,43,0.0
CNPJ_00156,1110561,-52609,2020-11-20,Administração pública,2025-01-31,4.1971252566735116,633.0,6.0,0.0,0.0,1,Pequeno Porte,0.00022224691632403602,0.593996840442338,98,0.0
CNPJ_00157,264594,-12561,2021-03-06,Consultoria empresarial,2025-01-31,3.9069130732375084,4961396.0,138.0,0.0,0.0,1,Pequeno Porte,0.005111679075452828,0.05435607236350414,68,0.0
CNPJ_00158,143378,-12825,2021-05-21,Fabricação de automóveis,2025-01-31,3.698836413415469,687164.0,45.0,217972.0,10.0,1,Pequeno Porte,0.002111345705078342,0.3809755381425137,68,37681.899999999994
CNPJ_00159,102391273,77004,2015-04-22,Administração pública,2025-01-31,9.779603011635865,393.0,6.0,0.0,0.0,0,Consolidada,0.00022224691632403602,0.5419847328244275,47,0.0
CNPJ_00160,777923,-65301,2018-07-26,Administração pública,2025-01-31,6.5188227241615335,5294521.0,111.0,3737889.0,56.0,1,Pequeno Porte,0.006778530947883099,0.1290378071686987,67,1146233.7
CNPJ_00161,49215617,2605548,2008-07-29,Fabricação de caminhões e ônibus,2025-01-31,16.50924024640657,7818.0,9.0,3487.0,4.0,0,Consolidada,0.00055561729081009,0.7889303125896185,48,737.3
CNPJ_00162,1262171,-60339,2019-06-26,Restaurantes e similares,2025-01-31,5.601642710472279,308.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,97,0.0
CNPJ_00163,2127450,-69500,2022-01-03,Telecomunicações sem fio,2025-01-31,3.077344284736482,39.0,1.0,16.0,1.0,1,Pequeno Porte,0.00022224691632403602,1.0,98,16.0
CNPJ_00164,6986436,184816,2011-12-20,Comércio atacadista de calçados,2025-01-31,13.117043121149898,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,23,0.0
CNPJ_00165,5832040,-180644,2020-05-24,Cultivo de milho,2025-01-31,4.689938398357289,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,67,0.0
CNPJ_00166,62217,-2915,2022-04-08,Comércio atacadista de tecidos,2025-01-31,2.817248459958932,1452.0,9.0,417.0,3.0,1,Pequeno Porte,0.00044449383264807203,1.0,99,95.4
CNPJ_00167,23230413,-918453,2008-03-25,Comércio atacadista de tecidos,2025-01-31,16.854209445585216,11414.0,6.0,0.0,0.0,0,Consolidada,0.00022224691632403602,0.6322060627299807,90,0.0
CNPJ_00168,17866422,555369,2017-01-18,Comércio varejista de alimentos,2025-01-31,8.035592060232718,492.0,6.0,0.0,0.0,1,Pequeno Porte,0.00022224691632403602,0.508130081300813,55,0.0
CNPJ_00169,10850676,658696,2009-03-29,Comércio varejista de alimentos,2025-01-31,15.84394250513347,63.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,51,0.0
CNPJ_00170,937210,-110635,2020-01-03,Atividades de bancos múltiplos,2025-01-31,5.078713210130048,290.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,0.0
CNPJ_00171,164306317,9229778,2000-07-23,Comércio atacadista de tecidos,2025-01-31,24.525667351129364,1107233.0,63.0,0.0,0.0,0,Consolidada,0.002333592621402378,0.08444744692399883,5,0.0
CNPJ_00172,248407,-26676,2021-03-21,Planos de saúde,2025-01-31,3.865845311430527,19033.0,9.0,16746.0,10.0,1,Pequeno Porte,0.0007778642071341261,0.6575301564552729,98,5201.599999999999
CNPJ_00173,26729033,1579620,2020-03-31,Montagem industrial,2025-01-31,4.837782340862423,22989697.0,303.0,15583344.0,180.0,3,Em Crescimento,0.019779975552839207,0.06325843798352908,25,4444115.6
CNPJ_00174,1787948,-100792,2020-09-17,Montagem industrial,2025-01-31,4.372347707049966,30299.0,15.0,0.0,0.0,1,Pequeno Porte,0.00055561729081009,0.32479619789431996,68,0.0
CNPJ_00175,126779209,-3947823,1998-12-16,Comércio atacadista de alimentos,2025-01-31,26.127310061601644,9318.0,6.0,0.0,0.0,2,Grande Porte,0.00022224691632403602,0.6199828289332475,78,0.0
CNPJ_00176,19946776,-525690,2015-05-12,Comércio atacadista de alimentos,2025-01-31,9.724845995893224,11498.0,6.0,0.0,0.0,1,Pequeno Porte,0.00022224691632403602,0.6315011306314141,94,0.0
CNPJ_00177,127779904,7903508,2013-07-06,Transporte rodoviário de carga,2025-01-31,11.572895277207392,39632.0,9.0,43417.0,8.0,0,Consolidada,0.0007778642071341261,0.4263221639079532,14,23041.899999999998
CNPJ_00178,307124,-7699,2019-12-29,Fabricação de caminhões e ônibus,2025-01-31,5.092402464065708,1258.0,3.0,680.0,2.0,1,Pequeno Porte,0.000333370374486054,1.0,98,183.11793611793613
CNPJ_00179,6003576,102273,2012-01-23,Televisão por assinatura,2025-01-31,13.023956194387406,0.0,0.0,302.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,53,302.0
CNPJ_00180,1037505,-15982,2019-10-25,Restaurantes e similares,2025-01-31,5.270362765229295,43833.0,21.0,541.0,1.0,1,Pequeno Porte,0.0008889876652961441,1.0,97,541.0
CNPJ_00181,328709,-22389,2016-07-07,Comércio atacadista de tecidos,2025-01-31,8.569472963723477,24.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,96,0.0
CNPJ_00182,2637685,-85519,2015-12-16,Comércio atacadista de calçados,2025-01-31,9.127994524298426,0.0,0.0,64.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,95,64.0
CNPJ_00183,2586974,870,2020-12-27,Produção cinematográfica,2025-01-31,4.095824777549623,578.0,6.0,63.0,1.0,1,Pequeno Porte,0.000333370374486054,1.0,58,63.0
CNPJ_00184,101444,848,2020-12-30,Hotéis e pousadas,2025-01-31,4.087611225188227,3080.0,3.0,1981.0,3.0,1,Pequeno Porte,0.00022224691632403602,1.0,58,849.8
CNPJ_00185,129274,-10453,2020-12-20,Comércio atacadista de alimentos,2025-01-31,4.114989733059549,2358.0,3.0,6508.0,4.0,1,Pequeno Porte,0.000333370374486054,1.0,98,1503.3999999999999
CNPJ_00186,637476,66249,2020-06-14,Fabricação de automóveis,2025-01-31,4.632443531827516,7483.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,58,0.0
CNPJ_00187,2649171,11177,2017-08-18,Comércio atacadista de tecidos,2025-01-31,7.455167693360712,13316378.0,180.0,3945369.0,51.0,3,Em Crescimento,0.009112123569285476,0.1497565880403075,26,1325506.0999999999
CNPJ_00188,192178,-19150,2021-11-25,Produção de ferro-gusa,2025-01-31,3.184120465434634,0.0,0.0,18.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,18.0
CNPJ_00189,628093,35613,2017-02-18,Produção de alumínio,2025-01-31,7.950718685831622,3044.0,3.0,5127.0,4.0,1,Pequeno Porte,0.000333370374486054,1.0,56,1786.3
CNPJ_00190,955011,90244,2016-07-15,Cultivo de trigo,2025-01-31,8.54757015742642,450100.0,27.0,848998.0,37.0,1,Pequeno Porte,0.002889209912212468,0.20921128638080427,25,319798.8
CNPJ_00191,13231303,41933,2011-11-08,Fabricação de papel,2025-01-31,13.232032854209445,2878.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,52,0.0
CNPJ_00192,1829924,-19,2019-08-21,Televisão por assinatura,2025-01-31,5.448323066392882,302.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,97,0.0
CNPJ_00193,53028563,5294955,2014-04-28,Educação superior,2025-01-31,10.76249144421629,27230.0,9.0,0.0,0.0,0,Consolidada,0.000333370374486054,0.42769004774146163,20,0.0
CNPJ_00194,69218,-1265,2022-12-19,Cultivo de soja,2025-01-31,2.1190965092402463,11542286.0,205.0,368626.0,10.0,1,Pequeno Porte,0.007889765529503278,0.5061715668455291,99,139665.9
CNPJ_00195,299285,18505,2019-12-03,Fabricação de caminhões e ônibus,2025-01-31,5.163586584531143,15811.0,12.0,633.0,2.0,1,Pequeno Porte,0.000666740748972108,0.7393364928909952,57,633.0
CNPJ_00196,2280534,-204304,2017-12-15,Fabricação de produtos químicos,2025-01-31,7.129363449691992,1376.0,3.0,830.0,2.0,1,Pequeno Porte,0.000333370374486054,1.0,96,50.47919876733436
CNPJ_00197,217461,1337,2023-10-01,Defesa nacional,2025-01-31,1.3360711841204653,1049.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,59,0.0
CNPJ_00198,66706,3794,2022-10-04,Comércio atacadista de calçados,2025-01-31,2.327173169062286,27621.0,9.0,44310.0,15.0,1,Pequeno Porte,0.0008889876652961441,0.4916549002570508,29,15335.4
CNPJ_00199,2139129,-209549,2014-08-21,Fabricação de móveis,2025-01-31,10.447638603696099,3116.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,95,0.0
CNPJ_00200,2696516,266472,2020-11-02,Produção de ferro-gusa,2025-01-31,4.246406570841889,77445.0,9.0,81333.0,7.0,1,Pequeno Porte,0.000666740748972108,0.4436051391309962,27,38668.7
CNPJ_00201,1580214,122922,2017-11-20,Comércio atacadista de bebidas,2025-01-31,7.197809719370294,61.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,56,0.0
CNPJ_00202,2143872,-198666,2018-02-04,Montagem industrial,2025-01-31,6.9897330595482545,147.0,3.0,56.0,1.0,1,Pequeno Porte,0.00022224691632403602,1.0,97,56.0
CNPJ_00203,12808554,522269,2001-02-01,Correios e entregas expressas,2025-01-31,23.99726214921287,520.0,6.0,70.0,1.0,0,Consolidada,0.000333370374486054,1.0,47,70.0
CNPJ_00204,2797658,118405,2020-06-28,Construção de edifícios,2025-01-31,4.594113620807666,0.0,0.0,49.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,57,49.0
CNPJ_00205,297080,18538,2023-04-26,Produção de alumínio,2025-01-31,1.7686516084873374,28.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,59,0.0
CNPJ_00206,1769071,-34123,2021-01-19,Serviços de tecnologia da informação,2025-01-31,4.032854209445585,1868.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,0.0
CNPJ_00207,104695,-6876,2023-11-26,Saneamento básico,2025-01-31,1.1827515400410678,7060.0,6.0,419.0,1.0,1,Pequeno Porte,0.000333370374486054,1.0,99,419.0
CNPJ_00208,29348256,-2036519,2000-06-03,Produção de alumínio,2025-01-31,24.66255989048597,0.0,0.0,20.0,1.0,0,Consolidada,0.00011112345816201801,1.0,86,20.0
CNPJ_00209,22750019,-440599,2008-08-04,Planos de saúde,2025-01-31,16.49281314168378,0.0,0.0,16.0,1.0,0,Consolidada,0.00011112345816201801,1.0,90,16.0
CNPJ_00210,2052618,102884,2016-11-11,Construção de rodovias,2025-01-31,8.2217659137577,689.0,6.0,73.0,2.0,1,Pequeno Porte,0.00044449383264807203,0.7808219178082192,56,203.0625
CNPJ_00211,25162853,2679361,2004-03-24,Comércio atacadista de medicamentos,2025-01-31,20.856947296372347,16536.0,9.0,13141.0,5.0,0,Consolidada,0.000666740748972108,0.5772772239555589,48,6344.4
CNPJ_00212,1830147,33468,2019-03-02,Serviços de tecnologia da informação,2025-01-31,5.919233401779603,264198.0,51.0,104453.0,10.0,1,Pequeno Porte,0.002333592621402378,0.3186026251041138,27,39524.899999999994
CNPJ_00213,4032387,-11261,2021-06-19,Cultivo de trigo,2025-01-31,3.619438740588638,219.0,6.0,0.0,0.0,1,Pequeno Porte,0.00022224691632403602,0.54337899543379,98,0.0
CNPJ_00214,239989,20119,2020-05-26,Cultivo de arroz,2025-01-31,4.684462696783025,291.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,58,0.0
CNPJ_00215,360213,-27989,2017-02-15,Atividades hospitalares,2025-01-31,7.958932238193018,16706288.0,206.0,6119890.0,97.0,3,Em Crescimento,0.012556950772308034,0.07927969293565734,66,1897867.1999999997
CNPJ_00216,513849,-48734,2018-02-16,Saneamento básico,2025-01-31,6.95687885010267,14811.0,12.0,0.0,0.0,1,Pequeno Porte,0.00044449383264807203,0.3513604753223955,66,0.0
CNPJ_00217,167284,5924,2022-05-13,Obras de infraestrutura elétrica,2025-01-31,2.7214236824093088,0.0,0.0,1484.0,3.0,1,Pequeno Porte,0.00011112345816201801,1.0,59,477.59999999999997
CNPJ_00218,1458755,-116381,2014-08-28,Restaurantes e similares,2025-01-31,10.428473648186174,301599.0,36.0,0.0,0.0,1,Pequeno Porte,0.001333481497944216,0.13491092477097072,65,0.0
CNPJ_00219,1041842,60439,2016-08-20,Televisão aberta,2025-01-31,8.449007529089664,2231619.0,66.0,1768384.0,58.0,1,Pequeno Porte,0.005333925991776864,0.11238701588398378,26,843984.2999999999
CNPJ_00220,1411522,-185138,2016-02-14,Seguros de vida,2025-01-31,8.9637234770705,6211.0,3.0,9276.0,4.0,1,Pequeno Porte,0.000333370374486054,1.0,96,5408.099999999999
CNPJ_00221,1134149,-82811,2016-01-25,Atividades de bancos múltiplos,2025-01-31,9.018480492813142,144.0,1.0,4544.0,3.0,1,Pequeno Porte,0.00022224691632403602,1.0,96,1032.6
CNPJ_00222,275029,-22546,2022-03-01,Obras de infraestrutura elétrica,2025-01-31,2.921286789869952,10656.0,9.0,33.0,1.0,1,Pequeno Porte,0.00044449383264807203,1.0,99,33.0
CNPJ_00223,1031151,38159,2019-08-10,Transporte rodoviário de carga,2025-01-31,5.478439425051334,4573.0,6.0,783.0,1.0,1,Pequeno Porte,0.000333370374486054,1.0,57,783.0
CNPJ_00224,27899422,-2279953,2003-08-21,Montagem industrial,2025-01-31,21.44832306639288,5160431.0,123.0,3381355.0,86.0,0,Consolidada,0.008778753194799423,0.09050425051495628,57,1318498.0
CNPJ_00225,2930207,177887,2022-03-25,Televisão por assinatura,2025-01-31,2.855578370978782,49.0,1.0,91.0,1.0,1,Pequeno Porte,0.00022224691632403602,1.0,58,91.0
CNPJ_00226,2084322,177978,2018-01-09,Cultivo de arroz,2025-01-31,7.060917180013689,291408.0,33.0,172606.0,8.0,1,Pequeno Porte,0.0016668518724302702,0.41128929469427483,26,29664.1
CNPJ_00227,62641,-2734,2023-07-16,Fabricação de caminhões e ônibus,2025-01-31,1.5468856947296372,0.0,0.0,8.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,99,8.0
CNPJ_00228,1566356,39800,2017-07-28,Consultoria empresarial,2025-01-31,7.512662559890486,269.0,2.0,0.0,0.0,1,Pequeno Porte,0.00022224691632403602,0.516728624535316,56,0.0
CNPJ_00229,187382,-11197,2022-10-07,Comércio atacadista de calçados,2025-01-31,2.31895961670089,40.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,99,0.0
CNPJ_00230,196792,-8089,2019-12-22,Telecomunicações sem fio,2025-01-31,5.111567419575633,0.0,0.0,11588.0,5.0,1,Pequeno Porte,0.000333370374486054,0.87858129099068,98,2029.7
CNPJ_00231,2360178,29177,2020-09-16,Transporte rodoviário de carga,2025-01-31,4.375085557837098,202.0,3.0,427.0,6.0,1,Pequeno Porte,0.000333370374486054,1.0,58,167.8
CNPJ_00232,175491282,-7448217,2001-01-12,Comércio varejista de combustíveis,2025-01-31,24.05201916495551,109.0,3.0,49.0,1.0,2,Grande Porte,0.00022224691632403602,1.0,75,49.0
CNPJ_00233,3995873,103864,2019-08-16,Serviços de tecnologia da informação,2025-01-31,5.462012320328542,348.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,57,0.0
CNPJ_00234,293542,-4735,2023-11-19,Produção cinematográfica,2025-01-31,1.2019164955509924,3229.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,99,0.0
CNPJ_00235,1606964,184987,2021-08-10,Cultivo de arroz,2025-01-31,3.477070499657769,22978196.0,293.0,8231740.0,78.0,3,Em Crescimento,0.014668296477386378,0.07268985657953239,28,2665715.0
CNPJ_00236,541209,-33554,2019-01-08,Padaria e confeitaria,2025-01-31,6.064339493497604,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,67,0.0
CNPJ_00237,146394,-5589,2022-01-05,Cultivo de milho,2025-01-31,3.0718685831622174,4866.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,99,0.0
CNPJ_00238,26555785,-715557,2010-09-03,Seguros de vida,2025-01-31,14.412046543463381,0.0,0.0,88.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,91,88.0
CNPJ_00239,2966843,-138623,2017-12-15,Hotéis e pousadas,2025-01-31,7.129363449691992,130.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,96,0.0
CNPJ_00240,122905,5951,2023-12-15,Comércio atacadista de calçados,2025-01-31,1.1307323750855578,974.0,6.0,154.0,1.0,1,Pequeno Porte,0.000333370374486054,1.0,59,154.0
CNPJ_00241,216092,5266,2019-12-01,Comércio varejista de combustíveis,2025-01-31,5.169062286105407,285.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,57,0.0
CNPJ_00242,2428276,32395,2018-09-11,Armazenamento geral,2025-01-31,6.3901437371663246,30.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,57,0.0
CNPJ_00243,2953832,-195168,2018-08-09,Extração de petróleo e gás natural,2025-01-31,6.480492813141684,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,67,0.0
CNPJ_00244,1436618,85059,2020-01-29,Hotéis e pousadas,2025-01-31,5.007529089664613,650.0,6.0,655.0,2.0,1,Pequeno Porte,0.00044449383264807203,0.7450381679389313,57,57.14959016393443
CNPJ_00245,2026716,-150292,2019-01-06,Cultivo de arroz,2025-01-31,6.069815195071868,87.0,1.0,31.0,1.0,1,Pequeno Porte,0.00022224691632403602,1.0,97,31.0
CNPJ_00246,80516,1379,2023-08-23,Fabricação de móveis,2025-01-31,1.4428473648186173,0.0,0.0,111.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,59,111.0
CNPJ_00247,2155747,-139595,2015-05-27,Construção de rodovias,2025-01-31,9.683778234086242,3772.0,6.0,2667.0,1.0,1,Pequeno Porte,0.000333370374486054,1.0,95,2667.0
CNPJ_00248,2630684,54056,2020-07-17,Televisão aberta,2025-01-31,4.542094455852156,201.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,57,0.0
CNPJ_00249,13446192,-712921,2005-12-28,Televisão por assinatura,2025-01-31,19.093771389459274,3678532.0,117.0,0.0,0.0,0,Consolidada,0.004333814868318703,0.05183263323521448,60,0.0
CNPJ_00250,162060,-10488,2023-06-27,Televisão aberta,2025-01-31,1.5989048596851472,6217961.0,156.0,2271239.0,44.0,1,Pequeno Porte,0.007889765529503278,0.1117508989586741,69,906435.2
CNPJ_00251,170822,19084,2020-02-06,Televisão aberta,2025-01-31,4.985626283367557,11880.0,9.0,0.0,0.0,1,Pequeno Porte,0.000333370374486054,0.5565656565656566,57,0.0
CNPJ_00252,2709288,-210031,2021-05-04,Atividades hospitalares,2025-01-31,3.7453798767967146,3784.0,9.0,0.0,0.0,1,Pequeno Porte,0.000333370374486054,0.5745243128964059,98,0.0
CNPJ_00253,1053114,80509,2014-11-14,Construção de edifícios,2025-01-31,10.21492128678987,0.0,0.0,1369.0,3.0,1,Pequeno Porte,0.00011112345816201801,1.0,55,430.09999999999997
CNPJ_00254,195103,5784,2023-03-04,Construção de barragens,2025-01-31,1.9137577002053388,9291.0,15.0,0.0,0.0,1,Pequeno Porte,0.00055561729081009,0.38230545689376816,29,0.0
CNPJ_00255,750769,27007,2018-05-02,Transporte rodoviário de carga,2025-01-31,6.751540041067762,2157414.0,84.0,2162566.0,59.0,1,Pequeno Porte,0.005889543282586954,0.0851705797649644,26,628258.3999999999
CNPJ_00256,106812,-8866,2021-10-03,Restaurantes e similares,2025-01-31,3.3292265571526354,16402.0,9.0,1214.0,1.0,1,Pequeno Porte,0.00044449383264807203,1.0,98,1214.0
CNPJ_00257,508160,32531,2015-09-18,Extração de minério de ferro,2025-01-31,9.371663244353183,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,25,0.0
CNPJ_00258,2520676,-169049,2016-02-06,Comércio varejista de alimentos,2025-01-31,8.985626283367557,24693996.0,366.0,100559.0,1.0,3,Em Crescimento,0.013334814979442161,1.0,96,100559.0
CNPJ_00259,233772,-5340,2021-12-13,Hotéis e pousadas,2025-01-31,3.134839151266256,12847.0,6.0,0.0,0.0,1,Pequeno Porte,0.00022224691632403602,0.5438623803222542,99,0.0
CNPJ_00260,219629,-14327,2021-01-25,Comércio atacadista de calçados,2025-01-31,4.016427104722792,210.0,4.0,29.0,1.0,1,Pequeno Porte,0.000333370374486054,1.0,98,29.0
CNPJ_00261,958311,-52782,2020-11-10,Engenharia civil,2025-01-31,4.224503764544832,0.0,0.0,123.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,123.0
CNPJ_00262,332020,-10183,2018-08-19,Telecomunicações sem fio,2025-01-31,6.453114305270363,292406.0,39.0,28152.0,3.0,1,Pequeno Porte,0.0015557284142682522,1.0,97,6196.0
