ID_PGTO;ID_RCBE;VL;DS_TRAN;DT_REFE;
CNPJ_03469;CNPJ_04822;215988;PIX;2025-03-08;
CNPJ_01633;CNPJ_00706;2370;BOLETO;2025-03-20;
CNPJ_09498;CNPJ_05620;16801;BOLETO;2025-03-25;
CNPJ_08161;CNPJ_04927;138947;PIX;2025-03-25;
CNPJ_03670;CNPJ_01900;44001;PIX;2025-03-16;
CNPJ_03319;CNPJ_09025;36335;PIX;2025-03-10;
CNPJ_00805;CNPJ_09293;242941;BOLETO;2025-03-31;
CNPJ_04055;CNPJ_04795;50998;PIX;2025-03-12;
CNPJ_06881;CNPJ_05664;250920;PIX;2025-03-19;
CNPJ_06213;CNPJ_05552;224813;BOLETO;2025-03-04;
CNPJ_02658;CNPJ_04211;41901;PIX;2025-03-11;
CNPJ_01663;CNPJ_04580;86651;PIX;2025-03-03;
CNPJ_07901;CNPJ_01395;307113;PIX;2025-03-12;
CNPJ_01218;CNPJ_07426;187312;TED;2025-03-03;
CNPJ_04297;CNPJ_08026;26323;PIX;2025-03-13;
CNPJ_00190;CNPJ_06389;38303;BOLETO;2025-03-23;
CNPJ_09101;CNPJ_01090;9354;TED;2025-03-28;
CNPJ_01016;CNPJ_08190;11294;PIX;2025-03-13;
CNPJ_05556;CNPJ_01717;8409;BOLETO;2025-03-03;
CNPJ_00950;CNPJ_03858;47474;PIX;2025-03-13;
CNPJ_02827;CNPJ_01911;46909;PIX;2025-03-15;
CNPJ_05735;CNPJ_01869;230543;PIX;2025-03-05;
CNPJ_00187;CNPJ_01684;15960;SISTEMICO;2025-03-04;
CNPJ_04813;CNPJ_05963;77580;PIX;2025-03-03;
CNPJ_07214;CNPJ_07656;31346;PIX;2025-03-30;
CNPJ_08550;CNPJ_06562;23762;TED;2025-03-27;
CNPJ_08230;CNPJ_08510;254192;PIX;2025-03-23;
CNPJ_00679;CNPJ_08322;66476;TED;2025-03-24;
CNPJ_06952;CNPJ_09368;299400;PIX;2025-03-20;
CNPJ_05864;CNPJ_06106;109586;TED;2025-03-29;
CNPJ_04047;CNPJ_08017;26302;PIX;2025-03-25;
CNPJ_00820;CNPJ_05573;24887;BOLETO;2025-03-27;
CNPJ_06259;CNPJ_06984;40306;PIX;2025-03-01;
CNPJ_02110;CNPJ_09990;145033;PIX;2025-03-22;
CNPJ_08760;CNPJ_00052;16369;SISTEMICO;2025-03-31;
CNPJ_08993;CNPJ_07384;70307;PIX;2025-03-16;
CNPJ_06436;CNPJ_09139;65508;BOLETO;2025-03-09;
CNPJ_08872;CNPJ_09107;1437;PIX;2025-03-23;
CNPJ_02281;CNPJ_00173;108327;PIX;2025-03-26;
CNPJ_08560;CNPJ_04618;56750;PIX;2025-03-30;
CNPJ_08732;CNPJ_05316;240935;PIX;2025-03-30;
CNPJ_00043;CNPJ_02083;21900;PIX;2025-03-26;
CNPJ_03671;CNPJ_08744;183039;PIX;2025-03-03;
CNPJ_02035;CNPJ_01825;27202;TED;2025-03-29;
CNPJ_05914;CNPJ_02429;52219;TED;2025-03-15;
CNPJ_06107;CNPJ_05364;42833;PIX;2025-03-25;
CNPJ_02389;CNPJ_06996;45940;PIX;2025-03-23;
CNPJ_08321;CNPJ_03048;146320;PIX;2025-03-06;
CNPJ_05751;CNPJ_04322;27601;PIX;2025-03-28;
CNPJ_09057;CNPJ_05364;156180;PIX;2025-03-14;
CNPJ_01395;CNPJ_09326;103191;BOLETO;2025-03-30;
CNPJ_01587;CNPJ_09040;30896;TED;2025-03-20;
CNPJ_05221;CNPJ_06276;4031;PIX;2025-03-02;
CNPJ_00365;CNPJ_03104;31684;TED;2025-03-28;
CNPJ_03469;CNPJ_05849;20841;PIX;2025-03-19;
CNPJ_02764;CNPJ_09153;110670;PIX;2025-03-28;
CNPJ_03535;CNPJ_03469;325455;PIX;2025-03-23;
CNPJ_08824;CNPJ_00991;13864;PIX;2025-03-12;
CNPJ_09054;CNPJ_05439;485;PIX;2025-03-17;
CNPJ_08453;CNPJ_05576;3799;PIX;2025-03-25;
CNPJ_03861;CNPJ_00679;38325;BOLETO;2025-03-25;
CNPJ_04666;CNPJ_03210;7321;PIX;2025-03-13;
CNPJ_01527;CNPJ_04202;4463;PIX;2025-03-20;
CNPJ_06462;CNPJ_01319;5223;PIX;2025-03-11;
CNPJ_07065;CNPJ_01847;51003;BOLETO;2025-03-12;
CNPJ_09040;CNPJ_08972;210892;TED;2025-03-18;
CNPJ_00612;CNPJ_09290;71757;BOLETO;2025-03-29;
CNPJ_05763;CNPJ_09433;60920;PIX;2025-03-21;
CNPJ_07656;CNPJ_09836;115187;PIX;2025-03-29;
CNPJ_02076;CNPJ_06106;144449;PIX;2025-03-05;
CNPJ_02413;CNPJ_04380;6533;BOLETO;2025-03-19;
CNPJ_07729;CNPJ_08777;120637;PIX;2025-03-07;
CNPJ_07627;CNPJ_05516;1135;PIX;2025-03-15;
CNPJ_05620;CNPJ_05751;110628;PIX;2025-03-09;
CNPJ_06149;CNPJ_09280;32921;PIX;2025-03-12;
CNPJ_01816;CNPJ_00820;12840;TED;2025-03-30;
CNPJ_06440;CNPJ_03327;186275;PIX;2025-03-02;
CNPJ_05516;CNPJ_03242;187679;PIX;2025-03-01;
CNPJ_00395;CNPJ_08450;33156;PIX;2025-03-19;
CNPJ_00215;CNPJ_06259;37387;BOLETO;2025-03-19;
CNPJ_01634;CNPJ_03673;98207;SISTEMICO;2025-03-09;
CNPJ_09606;CNPJ_02960;16658;PIX;2025-03-26;
CNPJ_08879;CNPJ_05991;63458;PIX;2025-03-11;
CNPJ_01957;CNPJ_00451;137704;PIX;2025-03-13;
CNPJ_01319;CNPJ_06276;272336;PIX;2025-03-29;
CNPJ_01648;CNPJ_01183;167892;PIX;2025-03-19;
CNPJ_02736;CNPJ_03911;89419;BOLETO;2025-03-31;
CNPJ_00874;CNPJ_03042;36713;TED;2025-03-22;
CNPJ_06610;CNPJ_08587;46040;SISTEMICO;2025-03-20;
CNPJ_08263;CNPJ_09146;146682;PIX;2025-03-11;
CNPJ_02436;CNPJ_08294;32578;PIX;2025-03-24;
CNPJ_03582;CNPJ_08820;5935;PIX;2025-03-22;
CNPJ_05116;CNPJ_03327;95793;BOLETO;2025-03-22;
CNPJ_04483;CNPJ_07789;98936;PIX;2025-03-17;
CNPJ_09153;CNPJ_08617;177952;PIX;2025-03-04;
CNPJ_05972;CNPJ_07637;23263;PIX;2025-03-12;
CNPJ_04128;CNPJ_08263;432166;PIX;2025-03-19;
CNPJ_01535;CNPJ_08550;21239;PIX;2025-03-18;
CNPJ_01221;CNPJ_03211;121116;PIX;2025-03-22;
CNPJ_05628;CNPJ_03535;17967;PIX;2025-03-22;
CNPJ_05849;CNPJ_02449;4769;PIX;2025-03-20;
CNPJ_08887;CNPJ_00704;93038;PIX;2025-03-25;
CNPJ_09046;CNPJ_08242;3439;BOLETO;2025-03-19;
CNPJ_01639;CNPJ_09153;22308;SISTEMICO;2025-03-21;
CNPJ_09927;CNPJ_04211;344066;PIX;2025-03-30;
CNPJ_00661;CNPJ_07600;3534;SISTEMICO;2025-03-18;
CNPJ_00052;CNPJ_06190;7478;PIX;2025-03-24;
CNPJ_09968;CNPJ_04533;19080;BOLETO;2025-03-28;
CNPJ_06746;CNPJ_05911;16670;PIX;2025-03-23;
CNPJ_07297;CNPJ_00814;40861;SISTEMICO;2025-03-14;
CNPJ_06703;CNPJ_02024;21276;PIX;2025-03-30;
CNPJ_02973;CNPJ_07002;210840;PIX;2025-03-13;
CNPJ_06010;CNPJ_09968;8643;PIX;2025-03-06;
CNPJ_04428;CNPJ_03534;23508;PIX;2025-03-01;
CNPJ_04457;CNPJ_03469;234034;PIX;2025-03-20;
CNPJ_09687;CNPJ_00521;38387;PIX;2025-03-16;
CNPJ_02305;CNPJ_04457;75647;BOLETO;2025-03-09;
CNPJ_06259;CNPJ_08414;4626;PIX;2025-03-11;
CNPJ_09293;CNPJ_05478;245697;PIX;2025-03-01;
CNPJ_04482;CNPJ_08339;25721;SISTEMICO;2025-03-04;
CNPJ_03510;CNPJ_00493;53854;TED;2025-03-30;
CNPJ_00171;CNPJ_02400;3873;PIX;2025-03-12;
CNPJ_05566;CNPJ_07352;213201;PIX;2025-03-07;
CNPJ_01604;CNPJ_02247;1954;PIX;2025-03-16;
CNPJ_02647;CNPJ_00805;285806;TED;2025-03-22;
CNPJ_00173;CNPJ_04363;10114;PIX;2025-03-29;
CNPJ_00742;CNPJ_03294;74245;PIX;2025-03-20;
CNPJ_08185;CNPJ_09312;8346;SISTEMICO;2025-03-18;
CNPJ_02781;CNPJ_07303;136899;PIX;2025-03-23;
CNPJ_04606;CNPJ_03395;43147;PIX;2025-03-07;
CNPJ_07355;CNPJ_08730;69071;PIX;2025-03-30;
CNPJ_07701;CNPJ_06426;14410;PIX;2025-03-07;
CNPJ_06367;CNPJ_09916;44379;PIX;2025-03-05;
CNPJ_02370;CNPJ_09692;10861;BOLETO;2025-03-22;
CNPJ_09583;CNPJ_09411;148356;PIX;2025-03-24;
CNPJ_07765;CNPJ_03103;267996;BOLETO;2025-03-26;
CNPJ_01517;CNPJ_07426;79725;PIX;2025-03-16;
CNPJ_08991;CNPJ_02898;4637;PIX;2025-03-17;
CNPJ_07069;CNPJ_02166;83659;PIX;2025-03-26;
CNPJ_03828;CNPJ_04573;6322;PIX;2025-03-03;
CNPJ_06769;CNPJ_04496;31167;PIX;2025-03-25;
CNPJ_08710;CNPJ_03535;104239;PIX;2025-03-07;
CNPJ_00091;CNPJ_06301;1428;PIX;2025-03-16;
CNPJ_07643;CNPJ_06233;109750;BOLETO;2025-03-06;
CNPJ_09955;CNPJ_04865;21309;PIX;2025-03-28;
CNPJ_06600;CNPJ_03962;44369;PIX;2025-03-12;
CNPJ_00126;CNPJ_03915;141478;PIX;2025-03-01;
CNPJ_01043;CNPJ_01284;33820;BOLETO;2025-03-25;
CNPJ_07432;CNPJ_07253;9547;BOLETO;2025-03-03;
CNPJ_09301;CNPJ_06663;39152;PIX;2025-03-28;
CNPJ_01056;CNPJ_05323;40675;PIX;2025-03-16;
CNPJ_04207;CNPJ_02023;30578;SISTEMICO;2025-03-23;
CNPJ_03626;CNPJ_09228;111904;TED;2025-03-26;
CNPJ_08361;CNPJ_08900;96886;PIX;2025-03-30;
CNPJ_06081;CNPJ_01956;119069;SISTEMICO;2025-03-23;
CNPJ_03363;CNPJ_00226;38031;PIX;2025-03-04;
CNPJ_04527;CNPJ_00122;8706;PIX;2025-03-11;
CNPJ_00827;CNPJ_01077;164655;PIX;2025-03-14;
CNPJ_02197;CNPJ_03622;72553;PIX;2025-03-20;
CNPJ_01395;CNPJ_09978;7255;BOLETO;2025-03-19;
CNPJ_07457;CNPJ_01106;152731;PIX;2025-03-14;
CNPJ_00258;CNPJ_04491;12882;PIX;2025-03-02;
CNPJ_08425;CNPJ_06463;32513;PIX;2025-03-21;
CNPJ_08239;CNPJ_04988;41211;PIX;2025-03-12;
CNPJ_04540;CNPJ_05620;234596;PIX;2025-03-17;
CNPJ_08230;CNPJ_00365;226384;BOLETO;2025-03-04;
CNPJ_03090;CNPJ_03555;42164;PIX;2025-03-21;
CNPJ_09411;CNPJ_02436;47729;PIX;2025-03-27;
CNPJ_01948;CNPJ_05165;10464;PIX;2025-03-18;
CNPJ_06666;CNPJ_09273;23909;PIX;2025-03-07;
CNPJ_03744;CNPJ_06124;143926;PIX;2025-03-20;
CNPJ_05484;CNPJ_09040;624;PIX;2025-03-12;
CNPJ_08688;CNPJ_04433;70428;SISTEMICO;2025-03-04;
CNPJ_08211;CNPJ_06268;45443;PIX;2025-03-17;
CNPJ_06533;CNPJ_05563;123291;BOLETO;2025-03-16;
CNPJ_03962;CNPJ_09968;8461;BOLETO;2025-03-17;
CNPJ_06872;CNPJ_00095;52063;PIX;2025-03-27;
CNPJ_00522;CNPJ_07322;35277;BOLETO;2025-03-30;
CNPJ_05329;CNPJ_04675;771;TED;2025-03-03;
CNPJ_02392;CNPJ_03887;2655;PIX;2025-03-26;
CNPJ_07014;CNPJ_01825;2782;PIX;2025-03-10;
CNPJ_02299;CNPJ_08901;115873;PIX;2025-03-30;
CNPJ_02253;CNPJ_07516;100071;PIX;2025-03-19;
CNPJ_00698;CNPJ_06852;85732;TED;2025-03-08;
CNPJ_01535;CNPJ_08319;44711;PIX;2025-03-13;
CNPJ_07333;CNPJ_05939;149974;PIX;2025-03-17;
CNPJ_03034;CNPJ_06362;93295;PIX;2025-03-20;
CNPJ_07355;CNPJ_00698;172706;PIX;2025-03-22;
CNPJ_08993;CNPJ_06259;141706;PIX;2025-03-13;
CNPJ_06508;CNPJ_07432;188414;BOLETO;2025-03-25;
CNPJ_07498;CNPJ_01469;1803;BOLETO;2025-03-05;
CNPJ_01718;CNPJ_01911;16610;PIX;2025-03-26;
CNPJ_01380;CNPJ_00489;136607;PIX;2025-03-18;
CNPJ_05274;CNPJ_04860;15556;PIX;2025-03-07;
CNPJ_00013;CNPJ_09025;24905;TED;2025-03-07;
CNPJ_05516;CNPJ_03669;249269;BOLETO;2025-03-24;
CNPJ_00960;CNPJ_09916;11779;PIX;2025-03-13;
CNPJ_00052;CNPJ_04813;298918;PIX;2025-03-24;
CNPJ_09433;CNPJ_04457;177788;PIX;2025-03-25;
CNPJ_09673;CNPJ_07735;16652;PIX;2025-03-15;
CNPJ_05971;CNPJ_08730;763;PIX;2025-03-25;
CNPJ_04295;CNPJ_08276;2494;PIX;2025-03-25;
CNPJ_07472;CNPJ_07478;1956;PIX;2025-03-04;
CNPJ_05395;CNPJ_01531;6001;SISTEMICO;2025-03-25;
CNPJ_01835;CNPJ_01517;1276;PIX;2025-03-27;
CNPJ_08128;CNPJ_03741;9081;BOLETO;2025-03-28;
CNPJ_04047;CNPJ_09715;42034;TED;2025-03-14;
CNPJ_08239;CNPJ_03159;79263;PIX;2025-03-28;
CNPJ_00821;CNPJ_01289;36653;PIX;2025-03-17;
CNPJ_03732;CNPJ_00586;4182;SISTEMICO;2025-03-04;
CNPJ_02905;CNPJ_00503;123670;PIX;2025-03-25;
CNPJ_03168;CNPJ_03214;136087;BOLETO;2025-03-30;
CNPJ_09301;CNPJ_02710;35087;PIX;2025-03-28;
CNPJ_02764;CNPJ_09313;168821;TED;2025-03-21;
CNPJ_01216;CNPJ_03115;124290;PIX;2025-03-17;
CNPJ_01717;CNPJ_07426;202350;BOLETO;2025-03-04;
CNPJ_06833;CNPJ_01003;1340;PIX;2025-03-30;
CNPJ_01118;CNPJ_01251;158993;SISTEMICO;2025-03-25;
CNPJ_04970;CNPJ_06792;7925;PIX;2025-03-14;
CNPJ_01173;CNPJ_08730;159767;PIX;2025-03-06;
CNPJ_03168;CNPJ_05539;28821;BOLETO;2025-03-18;
CNPJ_05478;CNPJ_03741;57863;PIX;2025-03-29;
CNPJ_08874;CNPJ_03602;249886;PIX;2025-03-19;
CNPJ_02658;CNPJ_06113;46142;TED;2025-03-23;
CNPJ_00759;CNPJ_01381;7719;PIX;2025-03-20;
CNPJ_05936;CNPJ_04496;169602;PIX;2025-03-02;
CNPJ_03995;CNPJ_01251;17664;BOLETO;2025-03-04;
CNPJ_09370;CNPJ_00615;79211;PIX;2025-03-12;
CNPJ_04998;CNPJ_07709;18976;PIX;2025-03-19;
CNPJ_05993;CNPJ_06544;18113;BOLETO;2025-03-09;
CNPJ_09458;CNPJ_02083;89554;BOLETO;2025-03-06;
CNPJ_03011;CNPJ_01381;1746;PIX;2025-03-22;
CNPJ_05781;CNPJ_03463;55533;SISTEMICO;2025-03-10;
CNPJ_01929;CNPJ_03211;288609;PIX;2025-03-13;
CNPJ_01176;CNPJ_09293;22321;PIX;2025-03-25;
CNPJ_00489;CNPJ_00677;147950;TED;2025-03-02;
CNPJ_03473;CNPJ_07914;105241;PIX;2025-03-22;
CNPJ_00091;CNPJ_07991;205705;PIX;2025-03-21;
CNPJ_01112;CNPJ_03732;34153;PIX;2025-03-01;
CNPJ_06290;CNPJ_02378;49143;PIX;2025-03-17;
CNPJ_00814;CNPJ_05565;28061;PIX;2025-03-07;
CNPJ_03828;CNPJ_04535;9043;PIX;2025-03-26;
CNPJ_02797;CNPJ_02983;325386;BOLETO;2025-03-16;
CNPJ_02764;CNPJ_03639;121193;PIX;2025-03-31;
CNPJ_09836;CNPJ_01511;183305;PIX;2025-03-30;
CNPJ_09549;CNPJ_04279;1286;BOLETO;2025-03-02;
CNPJ_02120;CNPJ_03159;7442;PIX;2025-03-17;
CNPJ_06310;CNPJ_06978;56984;PIX;2025-03-13;
CNPJ_00858;CNPJ_03591;19240;PIX;2025-03-03;
CNPJ_05391;CNPJ_03671;77960;SISTEMICO;2025-03-03;
CNPJ_03496;CNPJ_01705;110003;PIX;2025-03-05;
CNPJ_01796;CNPJ_05843;30306;BOLETO;2025-03-16;
CNPJ_05803;CNPJ_05364;217595;PIX;2025-03-20;
CNPJ_04521;CNPJ_00697;22952;PIX;2025-03-18;
CNPJ_00630;CNPJ_09492;307;TED;2025-03-28;
CNPJ_01646;CNPJ_00933;76407;BOLETO;2025-03-24;
CNPJ_06746;CNPJ_00949;23737;TED;2025-03-29;
CNPJ_02725;CNPJ_08617;213814;PIX;2025-03-17;
CNPJ_06852;CNPJ_01911;125892;PIX;2025-03-17;
CNPJ_00153;CNPJ_01869;140753;PIX;2025-03-20;
CNPJ_06426;CNPJ_08617;273877;BOLETO;2025-03-01;
CNPJ_02647;CNPJ_03535;81718;PIX;2025-03-07;
CNPJ_09549;CNPJ_06833;78331;PIX;2025-03-27;
CNPJ_01922;CNPJ_04927;125617;PIX;2025-03-05;
CNPJ_07322;CNPJ_09281;26009;TED;2025-03-02;
CNPJ_09301;CNPJ_00743;14809;SISTEMICO;2025-03-18;
CNPJ_02551;CNPJ_01289;65217;TED;2025-03-01;
CNPJ_06365;CNPJ_00173;172349;TED;2025-03-09;
CNPJ_07099;CNPJ_09293;13791;PIX;2025-03-08;
CNPJ_05495;CNPJ_01257;2506;PIX;2025-03-20;
CNPJ_06651;CNPJ_04262;7514;TED;2025-03-10;
CNPJ_07177;CNPJ_03017;150548;PIX;2025-03-15;
CNPJ_03676;CNPJ_02035;32530;PIX;2025-03-09;
CNPJ_01319;CNPJ_07352;167027;PIX;2025-03-31;
CNPJ_01395;CNPJ_05241;95149;SISTEMICO;2025-03-04;
CNPJ_05939;CNPJ_09022;168327;PIX;2025-03-21;
CNPJ_08980;CNPJ_03062;6046;PIX;2025-03-23;
CNPJ_01757;CNPJ_04457;102582;PIX;2025-03-25;
CNPJ_03168;CNPJ_05381;244920;BOLETO;2025-03-26;
CNPJ_05381;CNPJ_05761;22548;PIX;2025-03-08;
CNPJ_00389;CNPJ_00656;37565;PIX;2025-03-31;
CNPJ_02781;CNPJ_05111;215102;SISTEMICO;2025-03-23;
CNPJ_09679;CNPJ_09606;33127;PIX;2025-03-20;
CNPJ_05942;CNPJ_08336;28044;PIX;2025-03-09;
CNPJ_02266;CNPJ_01934;2291;BOLETO;2025-03-22;
CNPJ_06533;CNPJ_09828;90687;TED;2025-03-09;
CNPJ_07656;CNPJ_05735;75159;TED;2025-03-27;
CNPJ_04257;CNPJ_01648;229341;PIX;2025-03-10;
CNPJ_02299;CNPJ_01016;389538;PIX;2025-03-18;
CNPJ_05456;CNPJ_08339;173743;PIX;2025-03-11;
CNPJ_01926;CNPJ_01757;210072;PIX;2025-03-11;
CNPJ_08264;CNPJ_02764;202630;PIX;2025-03-09;
CNPJ_03828;CNPJ_02057;31122;PIX;2025-03-07;
CNPJ_01946;CNPJ_01910;12030;PIX;2025-03-18;
CNPJ_06179;CNPJ_02298;2716;PIX;2025-03-28;
CNPJ_01246;CNPJ_06508;15531;PIX;2025-03-03;
CNPJ_06051;CNPJ_05397;34248;PIX;2025-03-31;
CNPJ_07419;CNPJ_02131;3375;PIX;2025-03-03;
CNPJ_02110;CNPJ_04306;156746;PIX;2025-03-14;
CNPJ_01663;CNPJ_07264;123622;PIX;2025-03-03;
CNPJ_08185;CNPJ_05573;26385;PIX;2025-03-27;
CNPJ_01939;CNPJ_00991;95530;BOLETO;2025-03-13;
CNPJ_06600;CNPJ_06703;56956;TED;2025-03-06;
CNPJ_06703;CNPJ_09022;110618;PIX;2025-03-12;
CNPJ_08777;CNPJ_02677;211202;PIX;2025-03-02;
CNPJ_04667;CNPJ_04262;90954;PIX;2025-03-26;
CNPJ_08830;CNPJ_07643;3852;PIX;2025-03-21;
CNPJ_07831;CNPJ_03696;130837;PIX;2025-03-16;
CNPJ_08585;CNPJ_05756;64645;PIX;2025-03-10;
CNPJ_03115;CNPJ_02603;9985;SISTEMICO;2025-03-02;
CNPJ_07168;CNPJ_06088;50624;PIX;2025-03-16;
CNPJ_05350;CNPJ_07322;28107;PIX;2025-03-09;
CNPJ_02548;CNPJ_02736;38273;PIX;2025-03-30;
CNPJ_03496;CNPJ_04221;139046;PIX;2025-03-16;
CNPJ_04370;CNPJ_05991;345218;PIX;2025-03-27;
CNPJ_03922;CNPJ_00464;75257;PIX;2025-03-04;
CNPJ_09293;CNPJ_04212;160390;PIX;2025-03-15;
CNPJ_09836;CNPJ_06833;333532;PIX;2025-03-13;
CNPJ_04202;CNPJ_08587;7294;SISTEMICO;2025-03-17;
CNPJ_01005;CNPJ_06703;4835;PIX;2025-03-25;
CNPJ_04216;CNPJ_05753;182704;PIX;2025-03-14;
CNPJ_01336;CNPJ_03745;21376;BOLETO;2025-03-15;
CNPJ_03363;CNPJ_08403;37853;PIX;2025-03-15;
CNPJ_02196;CNPJ_03496;24309;PIX;2025-03-04;
CNPJ_09227;CNPJ_00803;5438;PIX;2025-03-02;
CNPJ_02376;CNPJ_03473;134021;SISTEMICO;2025-03-30;
CNPJ_01705;CNPJ_05991;61897;TED;2025-03-04;
CNPJ_03497;CNPJ_03036;116215;PIX;2025-03-08;
CNPJ_01869;CNPJ_04795;256094;PIX;2025-03-15;
CNPJ_09139;CNPJ_05735;60909;BOLETO;2025-03-24;
CNPJ_07658;CNPJ_09426;21697;PIX;2025-03-02;
CNPJ_06751;CNPJ_01792;35569;PIX;2025-03-16;
CNPJ_07959;CNPJ_03918;35826;PIX;2025-03-08;
CNPJ_06356;CNPJ_03230;1702;PIX;2025-03-06;
CNPJ_09633;CNPJ_05753;2998;BOLETO;2025-03-29;
CNPJ_00002;CNPJ_01858;2364;PIX;2025-03-15;
CNPJ_00654;CNPJ_04618;43826;PIX;2025-03-29;
CNPJ_05914;CNPJ_02035;73264;PIX;2025-03-30;
CNPJ_00444;CNPJ_09848;27439;PIX;2025-03-15;
CNPJ_03661;CNPJ_01263;11691;BOLETO;2025-03-03;
CNPJ_09109;CNPJ_01221;11451;TED;2025-03-30;
CNPJ_05568;CNPJ_08294;11813;PIX;2025-03-24;
CNPJ_08198;CNPJ_09312;56520;BOLETO;2025-03-06;
CNPJ_03294;CNPJ_03839;91658;TED;2025-03-16;
CNPJ_00324;CNPJ_09640;61630;PIX;2025-03-02;
CNPJ_07969;CNPJ_08277;6120;PIX;2025-03-04;
CNPJ_06759;CNPJ_06663;3108;PIX;2025-03-23;
CNPJ_04378;CNPJ_05456;36028;BOLETO;2025-03-30;
CNPJ_05111;CNPJ_01517;39388;TED;2025-03-01;
CNPJ_02919;CNPJ_00679;35860;BOLETO;2025-03-23;
CNPJ_03497;CNPJ_00489;285421;PIX;2025-03-12;
CNPJ_03861;CNPJ_09326;90199;PIX;2025-03-27;
CNPJ_07534;CNPJ_07258;31948;PIX;2025-03-16;
CNPJ_04813;CNPJ_03461;144740;PIX;2025-03-29;
CNPJ_03671;CNPJ_05751;136230;BOLETO;2025-03-13;
CNPJ_06004;CNPJ_05849;13141;PIX;2025-03-05;
CNPJ_04349;CNPJ_05568;2988;TED;2025-03-30;
CNPJ_08182;CNPJ_00736;5888;PIX;2025-03-20;
CNPJ_09947;CNPJ_04769;5760;SISTEMICO;2025-03-10;
CNPJ_09671;CNPJ_08560;27303;PIX;2025-03-28;
CNPJ_08874;CNPJ_08730;282579;BOLETO;2025-03-10;
CNPJ_08158;CNPJ_07738;10127;PIX;2025-03-30;
CNPJ_04262;CNPJ_08466;146501;PIX;2025-03-02;
CNPJ_00346;CNPJ_08692;100961;PIX;2025-03-27;
CNPJ_06602;CNPJ_09407;2645;PIX;2025-03-09;
CNPJ_03620;CNPJ_02812;170512;PIX;2025-03-27;
CNPJ_04453;CNPJ_06695;116816;PIX;2025-03-29;
CNPJ_00122;CNPJ_02647;134766;PIX;2025-03-09;
CNPJ_09617;CNPJ_05920;98978;PIX;2025-03-31;
CNPJ_02705;CNPJ_00352;5941;TED;2025-03-27;
CNPJ_01859;CNPJ_01648;13580;TED;2025-03-22;
CNPJ_01323;CNPJ_00278;9715;SISTEMICO;2025-03-05;
CNPJ_01847;CNPJ_04813;208059;PIX;2025-03-24;
CNPJ_07582;CNPJ_06259;289275;PIX;2025-03-12;
CNPJ_02162;CNPJ_04844;210191;TED;2025-03-27;
CNPJ_00814;CNPJ_00615;181128;TED;2025-03-11;
CNPJ_04817;CNPJ_06508;17803;BOLETO;2025-03-12;
CNPJ_08319;CNPJ_09768;115269;BOLETO;2025-03-28;
CNPJ_00742;CNPJ_07257;235796;BOLETO;2025-03-18;
CNPJ_07778;CNPJ_01289;188479;PIX;2025-03-08;
CNPJ_09022;CNPJ_01235;116528;BOLETO;2025-03-17;
CNPJ_00235;CNPJ_03659;152602;PIX;2025-03-23;
CNPJ_02647;CNPJ_01043;15337;PIX;2025-03-14;
CNPJ_00677;CNPJ_00679;191344;TED;2025-03-14;
CNPJ_02868;CNPJ_03534;153989;PIX;2025-03-15;
CNPJ_02500;CNPJ_09139;69778;TED;2025-03-30;
CNPJ_01216;CNPJ_06979;7814;PIX;2025-03-05;
CNPJ_04578;CNPJ_07426;2873;PIX;2025-03-25;
CNPJ_08433;CNPJ_07724;2542;PIX;2025-03-27;
CNPJ_03443;CNPJ_06703;18793;BOLETO;2025-03-09;
CNPJ_05317;CNPJ_07766;2623;PIX;2025-03-16;
CNPJ_05364;CNPJ_08692;139556;PIX;2025-03-05;
CNPJ_03325;CNPJ_06480;310169;TED;2025-03-26;
CNPJ_09326;CNPJ_09640;33309;PIX;2025-03-23;
CNPJ_08429;CNPJ_01644;4943;PIX;2025-03-14;
CNPJ_09109;CNPJ_09368;61752;BOLETO;2025-03-29;
CNPJ_00429;CNPJ_06328;105881;PIX;2025-03-29;
CNPJ_02868;CNPJ_04055;64413;PIX;2025-03-12;
CNPJ_03294;CNPJ_03168;189572;TED;2025-03-21;
CNPJ_05456;CNPJ_08730;73588;PIX;2025-03-31;
CNPJ_04221;CNPJ_03599;50950;SISTEMICO;2025-03-25;
CNPJ_02833;CNPJ_01911;22900;PIX;2025-03-07;
CNPJ_01969;CNPJ_02851;25467;PIX;2025-03-06;
CNPJ_08209;CNPJ_05568;179239;PIX;2025-03-31;
CNPJ_00052;CNPJ_07193;3606;TED;2025-03-28;
CNPJ_05323;CNPJ_03599;46909;PIX;2025-03-08;
CNPJ_02118;CNPJ_03469;187025;TED;2025-03-27;
CNPJ_06365;CNPJ_02483;48249;PIX;2025-03-16;
CNPJ_01911;CNPJ_01825;196199;PIX;2025-03-17;
CNPJ_05116;CNPJ_00217;488;TED;2025-03-08;
CNPJ_00174;CNPJ_08581;1735;PIX;2025-03-17;
CNPJ_05659;CNPJ_09712;1928;PIX;2025-03-02;
CNPJ_01466;CNPJ_03599;12251;TED;2025-03-17;
CNPJ_06493;CNPJ_06704;130947;PIX;2025-03-05;
CNPJ_00136;CNPJ_06277;39956;PIX;2025-03-07;
CNPJ_01911;CNPJ_06533;56157;PIX;2025-03-20;
CNPJ_04496;CNPJ_03230;61708;PIX;2025-03-04;
